flow_duration,total_fwd_packets,total_bwd_packets,flow_bytes_per_sec,flow_packets_per_sec,packet_length_mean,packet_length_std,syn_flag_count,ack_flag_count,urg_flag_count,destination_port,protocol_type,label
26797.35,13,10,10194.77,20.36,423.97,112.48,1,13,0,6667,UDP,Botnet
1384.17,1186,2,1549672.64,16804.09,64.24,24.89,526,0,0,443,TCP,DDoS
14197.95,20,19,38867.27,35.68,530.99,161.11,0,5,0,80,TCP,Normal
339.1,1134,2,1020139.36,12503.03,53.67,11.08,510,0,0,443,TCP,DDoS
21555.9,9,25,120171.97,44.54,995.51,199.19,0,23,0,443,UDP,Normal
3947.18,52,64,33479.21,99.33,182.83,36.18,4,27,0,22,TCP,Brute Force
27808.9,7,22,70668.09,237.51,873.77,110.32,0,18,0,443,TCP,Normal
1271.57,218,1,1351876.1,10391.72,48.84,24.57,128,0,0,80,TCP,DDoS
37577.03,25,10,64981.5,192.54,885.38,248.13,0,18,0,443,UDP,Normal
59.84,398,2,1158748.05,17937.04,55.88,7.99,332,0,0,80,TCP,DDoS
29523.98,5,26,92094.4,191.03,754.39,176.82,0,27,0,80,TCP,Normal
145.45,1023,0,3773867.12,16611.95,46.74,15.68,514,0,0,80,TCP,DDoS
42625.39,11,28,113855.78,148.34,786.76,68.83,0,14,0,443,TCP,Normal
10144.92,20,24,8427.59,167.65,824.97,159.34,0,16,0,443,TCP,Normal
15897.74,11,20,52336.89,139.07,461.51,120.13,0,22,0,80,TCP,Normal
9658.79,79,71,17036.51,66.81,200.83,38.65,5,53,0,3389,TCP,Brute Force
19195.28,5,11,112252.34,63.99,829.64,137.1,0,19,0,443,TCP,Normal
11389.46,47,53,28566.1,72.41,109.48,41.68,4,43,0,22,TCP,Brute Force
1286.37,853,2,2842222.59,10565.71,65.54,10.07,220,1,0,80,TCP,DDoS
36194.81,6,26,10157.78,136.97,671.32,142.39,1,22,0,443,TCP,Normal
5089.01,20,19,78261.59,210.09,624.03,229.1,0,14,0,8080,TCP,Normal
1220.53,849,1,857269.46,9249.54,48.53,18.29,481,0,0,80,TCP,DDoS
39219.4,33,29,131831.74,141.66,1057.35,209.76,1,22,0,80,TCP,Normal
2233.86,21,5,53800.36,170.82,669.78,186.32,0,21,0,80,TCP,Normal
24027.48,10,20,97649.64,38.73,704.51,108.53,0,12,0,443,UDP,Normal
11.73,2,0,1803.31,2384.42,58.65,0.0,1,0,0,9755,TCP,Port Scan
3275.12,35,54,42214.23,114.82,131.1,38.94,2,39,0,21,TCP,Brute Force
26133.89,19,16,5898.13,20.58,349.89,156.51,1,8,0,6667,UDP,Botnet
11623.79,20,7,101156.21,156.93,690.6,134.44,1,5,0,53,UDP,Normal
36443.44,18,4,123331.46,24.36,915.14,91.68,0,5,0,80,TCP,Normal
449.4,1186,0,3588199.85,9737.22,64.21,6.82,329,0,0,80,TCP,DDoS
854.17,671,0,5153539.54,4399.31,80.63,24.2,430,0,0,80,TCP,DDoS
32649.12,22,6,8525.82,168.46,523.98,238.09,1,23,0,53,TCP,Normal
26.93,1,0,833.78,2962.19,61.38,0.0,1,0,0,6075,TCP,Port Scan
35.74,1,0,522.15,1740.34,44.47,0.0,1,0,0,1863,TCP,Port Scan
835.28,24,8,57976.74,132.2,995.57,67.58,1,26,0,53,TCP,Normal
722.14,212,2,5342591.59,14441.99,68.22,18.41,491,0,0,80,TCP,DDoS
69919.42,12,15,11503.37,17.78,424.14,215.49,0,15,0,4444,UDP,Botnet
18109.0,26,12,45878.26,103.68,533.51,119.41,0,14,0,443,UDP,Normal
32934.71,23,7,91909.08,66.29,1023.17,72.98,0,22,0,443,TCP,Normal
238.54,669,0,1245117.67,5751.87,81.71,5.44,290,0,0,443,TCP,DDoS
11359.24,59,74,33883.68,63.47,194.68,18.15,5,55,0,22,TCP,Brute Force
7744.2,15,26,54506.66,123.22,1039.26,87.88,0,24,0,443,TCP,Normal
1120.88,462,0,4056548.23,13035.8,46.95,23.92,430,0,0,8080,TCP,DDoS
922.45,1091,0,3642397.69,9540.7,81.18,21.56,167,0,0,80,TCP,DDoS
8937.71,59,68,23652.34,107.7,173.83,47.97,4,27,0,22,TCP,Brute Force
2343.55,29,10,84730.31,241.53,480.33,148.08,0,22,0,80,TCP,Normal
38921.33,6,10,47414.69,55.04,586.32,54.41,0,9,0,80,TCP,Normal
8795.02,22,29,96894.99,228.81,621.34,167.66,0,10,0,443,TCP,Normal
974.22,660,0,1966143.59,4476.52,90.42,16.2,394,0,0,8080,TCP,DDoS
37403.26,27,3,8645.58,179.72,457.54,232.14,0,17,0,443,UDP,Normal
7136.77,15,24,94600.08,98.62,1011.71,52.58,0,13,0,80,TCP,Normal
28056.14,7,19,139574.77,214.32,556.79,97.83,0,13,0,80,TCP,Normal
10927.47,14,18,132511.99,242.09,639.1,117.7,0,8,0,53,TCP,Normal
7265.11,22,7,118210.43,125.75,440.71,248.97,0,26,0,80,TCP,Normal
17709.72,21,10,24940.54,98.45,479.43,234.94,1,5,0,80,TCP,Normal
4150.14,58,74,29159.66,64.45,149.37,37.57,3,31,0,22,TCP,Brute Force
5060.48,50,39,21445.52,60.43,150.94,58.49,4,31,0,21,TCP,Brute Force
17109.23,34,4,117057.39,146.14,446.52,203.3,0,7,0,443,TCP,Normal
8043.42,63,51,32962.94,44.45,97.35,37.46,2,45,0,22,TCP,Brute Force
306.13,547,0,3247964.44,16171.73,72.22,18.48,167,0,0,80,TCP,DDoS
8392.14,19,27,121796.93,37.66,689.59,185.78,0,10,0,443,TCP,Normal
30206.32,21,28,37458.11,209.01,641.56,119.52,0,8,0,80,TCP,Normal
6310.49,79,43,38785.51,64.79,212.03,23.08,2,28,0,21,TCP,Brute Force
17637.85,12,5,71366.44,68.04,658.1,123.96,0,11,0,80,TCP,Normal
11551.63,33,71,21533.55,115.97,126.07,19.27,5,34,0,22,TCP,Brute Force
298.1,381,2,4465537.89,4278.01,75.76,18.07,382,0,0,80,TCP,DDoS
25.61,2,0,1825.62,2934.1,38.2,0.0,1,0,0,3816,TCP,Port Scan
28094.02,17,13,5240.07,11.76,239.1,130.46,0,11,0,1337,UDP,Botnet
34772.04,33,11,22430.05,81.08,412.29,108.66,1,9,0,80,TCP,Normal
29811.87,7,18,15232.47,167.76,418.56,167.16,1,26,0,443,TCP,Normal
24064.25,17,24,8050.35,186.25,422.74,169.06,0,13,0,443,TCP,Normal
21656.02,20,15,6064.76,13.09,407.0,163.11,1,7,0,9001,TCP,Botnet
24.73,1,0,540.71,2565.34,53.8,0.0,1,0,0,1063,TCP,Port Scan
33.58,2,0,1269.58,2662.72,60.29,0.0,1,0,0,3594,TCP,Port Scan
1487.94,525,1,1894748.14,10521.62,52.85,13.19,202,0,0,80,TCP,DDoS
28805.15,33,23,146867.61,192.08,790.47,86.12,0,24,0,443,TCP,Normal
1463.28,929,0,4621911.45,4657.25,87.42,21.78,104,0,0,80,TCP,DDoS
31084.65,17,24,110885.28,132.67,841.5,197.94,0,26,0,443,TCP,Normal
325.4,1179,0,3712603.11,8796.94,63.11,16.24,547,0,0,80,TCP,DDoS
166.13,837,1,3864285.78,11399.91,80.64,21.25,202,0,0,443,TCP,DDoS
27064.26,11,15,5693.56,7.34,295.3,92.72,1,15,0,9001,UDP,Botnet
878.09,868,0,3317759.39,12721.53,41.01,18.08,266,0,0,80,TCP,DDoS
36226.88,14,24,42675.08,223.8,1026.98,109.46,0,21,0,443,UDP,Normal
736.16,692,1,3172894.8,16411.37,67.38,21.84,227,0,0,80,TCP,DDoS
15704.52,23,15,135962.65,184.15,972.7,183.47,0,27,0,443,TCP,Normal
12080.38,6,20,76222.02,249.16,1028.21,142.68,0,17,0,80,UDP,Normal
9859.18,13,9,41688.82,219.08,471.99,75.19,1,13,0,8080,TCP,Normal
58317.73,13,19,6469.84,9.66,418.41,114.8,1,12,0,4444,TCP,Botnet
1270.2,852,0,2423067.04,3188.93,45.28,10.94,388,0,0,80,TCP,DDoS
26230.72,8,24,112144.92,26.71,778.87,60.58,1,23,0,443,TCP,Normal
45767.48,21,10,9462.74,8.96,327.83,205.47,0,10,0,9001,TCP,Botnet
15379.15,26,9,114220.7,82.63,1028.2,155.32,1,25,0,80,TCP,Normal
962.22,935,2,4492900.99,13160.13,41.34,13.23,478,0,0,80,TCP,DDoS
29.92,2,0,2241.83,3385.69,59.77,0.0,1,0,0,3764,TCP,Port Scan
66452.3,12,12,5667.36,28.81,397.14,147.35,0,8,0,6667,TCP,Botnet
387.22,750,0,1880787.35,15201.1,80.86,18.23,298,0,0,443,TCP,DDoS
17953.69,28,7,25473.86,195.61,476.08,246.25,0,16,0,443,TCP,Normal
34122.03,7,15,16162.09,86.64,512.85,235.94,1,27,0,80,TCP,Normal
29346.5,23,6,103796.19,236.24,432.75,113.93,0,9,0,80,TCP,Normal
10746.17,27,24,65268.12,89.44,932.76,120.85,1,16,0,80,TCP,Normal
772.39,299,1,5083471.2,15855.44,62.83,6.79,318,0,0,80,TCP,DDoS
6706.04,73,47,23337.27,107.37,112.2,15.26,3,32,0,22,TCP,Brute Force
44505.63,16,8,7097.3,15.02,279.25,88.04,1,6,0,1337,TCP,Botnet
55.68,240,0,2913312.69,15768.92,83.92,10.34,435,0,0,80,TCP,DDoS
579.39,863,0,3507407.84,14133.02,68.04,13.45,432,0,0,80,TCP,DDoS
19391.47,25,9,123283.55,105.91,768.55,72.46,0,24,0,443,UDP,Normal
85.5,502,1,862763.66,10784.06,73.32,24.26,411,0,0,8080,TCP,DDoS
28.31,2,0,622.91,2636.39,33.81,0.0,1,0,0,6080,TCP,Port Scan
40303.14,30,20,69301.1,158.49,813.98,211.32,0,11,0,80,TCP,Normal
9678.22,8,28,134872.84,66.99,755.46,133.85,0,19,0,53,TCP,Normal
56164.72,8,11,4890.46,16.61,418.87,118.16,0,6,0,9001,TCP,Botnet
11.32,2,0,1837.67,3146.17,61.89,0.0,1,0,0,9496,TCP,Port Scan
24322.98,18,5,33490.61,68.7,429.05,114.41,0,10,0,53,TCP,Normal
23.53,2,0,1805.57,1847.47,37.12,0.0,1,0,0,8232,TCP,Port Scan
1357.1,482,1,5150425.09,12761.82,73.78,11.68,404,0,0,53,TCP,DDoS
8156.94,39,47,18250.69,77.13,143.0,41.27,5,66,0,22,TCP,Brute Force
487.02,998,2,1582831.86,10035.6,67.74,16.7,138,0,0,8080,TCP,DDoS
8.83,2,0,1635.07,2042.87,33.26,0.0,1,0,0,6423,TCP,Port Scan
2709.94,22,20,14150.42,94.66,870.93,117.45,0,27,0,80,TCP,Normal
22478.27,19,22,58137.97,191.16,904.66,111.61,0,21,0,443,TCP,Normal
8481.34,15,24,70999.94,173.58,986.16,83.95,0,18,0,80,TCP,Normal
5053.6,67,67,43621.95,67.85,128.51,41.81,4,65,0,21,TCP,Brute Force
16098.16,11,29,107461.97,106.13,658.64,59.06,0,13,0,443,TCP,Normal
34653.7,31,22,76347.9,203.2,562.78,95.21,0,18,0,80,TCP,Normal
35880.08,15,25,115953.11,52.93,860.4,178.31,0,19,0,80,TCP,Normal
27799.55,16,5,135092.02,58.84,754.94,169.62,0,10,0,53,TCP,Normal
1287.76,627,0,5356720.21,3285.65,80.29,23.66,333,0,0,80,TCP,DDoS
11321.7,77,46,22345.15,58.09,198.54,28.89,5,66,0,22,TCP,Brute Force
27.22,2,0,2115.86,3465.35,42.17,0.0,1,0,0,4609,TCP,Port Scan
78786.34,21,10,11218.49,15.18,449.65,161.09,1,7,0,4444,TCP,Botnet
41022.77,8,22,53700.55,209.77,654.14,56.85,1,7,0,443,TCP,Normal
2.86,1,0,2400.11,3077.39,54.03,0.0,1,0,0,4181,TCP,Port Scan
19.89,2,0,200.43,1778.56,55.6,0.0,1,0,0,6138,TCP,Port Scan
466.5,595,1,3937701.9,15101.67,48.63,5.3,185,0,0,80,TCP,DDoS
18.13,2,0,1341.2,3026.75,44.87,0.0,1,0,0,1566,TCP,Port Scan
25573.03,22,27,91490.39,145.51,711.09,52.93,0,10,0,443,TCP,Normal
6502.11,75,35,28061.56,111.13,174.58,26.24,3,69,0,3389,TCP,Brute Force
44614.7,19,12,7638.56,27.33,201.59,138.9,0,10,0,4444,TCP,Botnet
568.39,238,2,4142570.66,13392.02,87.9,11.85,156,0,0,80,TCP,DDoS
24590.64,28,29,44760.87,26.12,914.66,175.13,0,25,0,443,UDP,Normal
292.08,991,1,1244124.11,16641.65,50.65,13.33,147,0,0,80,TCP,DDoS
7022.88,55,55,32443.97,69.16,190.05,20.47,5,54,0,21,TCP,Brute Force
17179.71,4,12,21037.52,28.19,1096.03,96.55,0,12,0,80,TCP,Normal
18096.11,18,16,123145.08,116.0,616.77,237.57,0,21,0,80,TCP,Normal
801.42,727,1,960288.02,16188.07,40.72,23.9,290,0,0,443,TCP,DDoS
15347.91,20,18,84845.77,55.22,909.68,170.05,1,4,0,53,TCP,Normal
9527.86,13,13,149364.76,173.1,745.44,234.63,0,25,0,80,TCP,Normal
10.45,1,0,2178.85,2263.77,54.07,0.0,1,0,0,4702,TCP,Port Scan
21058.91,16,6,10574.01,28.23,250.81,89.4,0,7,0,8000,TCP,Botnet
1462.74,359,1,5658202.92,10840.96,56.04,10.34,567,1,0,443,TCP,DDoS
25013.15,30,4,64225.72,105.72,581.83,194.68,0,8,0,8080,TCP,Normal
1228.46,958,0,4784016.93,16986.66,92.1,12.38,438,0,0,80,TCP,DDoS
7.9,2,0,2353.6,2397.32,32.39,0.0,1,0,0,5902,TCP,Port Scan
422.82,324,2,5677880.04,5297.02,40.54,9.76,224,0,0,80,TCP,DDoS
5209.62,30,8,32437.12,222.78,1072.92,143.09,1,12,0,80,TCP,Normal
2889.52,25,7,30182.39,178.74,851.92,228.41,1,5,0,8080,TCP,Normal
23951.84,6,14,29767.99,65.47,623.17,168.7,0,9,0,80,TCP,Normal
40099.83,20,7,78971.52,189.34,759.03,223.92,0,9,0,53,TCP,Normal
2584.91,25,8,134880.38,154.15,726.88,118.07,1,13,0,443,TCP,Normal
37444.03,15,7,54063.34,235.17,1038.55,91.87,0,23,0,443,UDP,Normal
1293.61,358,2,3475540.07,4603.28,76.31,21.72,369,0,0,443,TCP,DDoS
1006.66,702,1,1987814.43,7110.18,57.32,7.34,561,0,0,80,TCP,DDoS
290.68,1086,2,2767024.25,10097.59,74.67,23.16,533,0,0,80,TCP,DDoS
17243.55,34,21,117686.3,148.43,696.96,231.27,0,5,0,80,TCP,Normal
3480.14,44,61,31291.88,79.1,204.59,53.04,3,50,0,22,TCP,Brute Force
14.49,1,0,2009.05,1230.35,33.41,0.0,1,0,0,7576,TCP,Port Scan
572.24,557,0,5599236.41,16261.13,64.86,22.14,118,0,0,80,TCP,DDoS
1399.15,677,0,3368015.82,17424.03,82.33,14.77,579,0,0,443,TCP,DDoS
43760.61,21,16,7636.17,11.26,250.15,145.98,0,9,0,4444,TCP,Botnet
11225.63,31,9,93449.52,211.63,521.36,128.21,0,6,0,80,TCP,Normal
9.89,1,0,1703.51,2889.63,58.04,0.0,1,0,0,7750,TCP,Port Scan
7127.44,50,25,44909.28,65.91,151.97,54.59,3,56,0,22,TCP,Brute Force
13830.67,11,19,77590.52,202.74,894.96,60.05,0,15,0,443,TCP,Normal
10186.45,71,70,13596.0,41.46,201.65,23.79,5,50,0,22,TCP,Brute Force
77578.14,24,15,4097.92,7.01,375.32,99.72,0,15,0,1337,TCP,Botnet
44454.85,29,15,62149.73,158.77,961.18,143.9,0,7,0,80,UDP,Normal
14.38,2,0,630.91,3255.54,48.64,0.0,1,0,0,2960,TCP,Port Scan
10.76,1,0,1059.37,1698.86,37.64,0.0,1,0,0,5153,TCP,Port Scan
739.18,1173,1,1130385.76,8943.71,93.01,15.78,217,0,0,80,TCP,DDoS
6871.67,56,60,41652.14,55.08,192.83,20.88,5,31,0,22,TCP,Brute Force
38845.25,20,4,122025.28,64.91,641.74,117.12,1,5,0,80,TCP,Normal
28.24,1,0,1687.98,2134.14,51.85,0.0,1,0,0,729,TCP,Port Scan
18460.24,8,20,107160.39,117.23,642.57,129.52,0,12,0,443,TCP,Normal
42535.33,13,20,40401.36,211.1,1005.23,203.7,0,27,0,443,TCP,Normal
26874.97,13,7,129457.91,126.63,948.99,239.38,0,6,0,443,TCP,Normal
42793.31,11,8,71070.23,162.63,594.17,87.62,0,20,0,80,TCP,Normal
47188.99,14,11,5935.03,18.81,317.3,118.83,1,7,0,4444,TCP,Botnet
635.77,1007,2,4320887.68,14677.74,47.21,17.02,151,0,0,80,TCP,DDoS
590.28,559,2,2464968.34,16701.67,62.51,19.96,411,0,0,80,TCP,DDoS
10.13,1,0,1575.24,1371.86,59.24,0.0,1,0,0,8323,TCP,Port Scan
23293.55,25,26,140096.21,162.69,962.63,66.74,0,21,0,53,TCP,Normal
61.81,631,2,2751281.32,17762.9,41.67,24.97,355,0,0,53,TCP,DDoS
44970.46,10,14,6466.59,54.23,943.11,139.36,0,11,0,443,UDP,Normal
42076.53,22,9,97135.08,164.86,682.25,200.48,0,7,0,443,TCP,Normal
23864.7,16,16,41565.07,122.75,486.41,91.2,0,4,0,80,TCP,Normal
28877.13,13,20,108537.64,41.02,539.49,225.49,1,17,0,80,TCP,Normal
44206.49,23,19,40068.58,41.41,1028.05,230.08,0,11,0,80,TCP,Normal
642.68,663,1,3510103.37,5246.66,43.61,19.59,144,0,0,80,TCP,DDoS
21177.98,8,25,11968.54,238.3,1020.68,102.18,0,21,0,443,UDP,Normal
359.38,781,2,1891442.78,10378.14,41.08,18.43,427,0,0,80,TCP,DDoS
1317.9,682,1,4841462.09,7035.78,84.65,15.67,342,1,0,80,TCP,DDoS
10103.7,53,51,11007.33,41.67,168.02,43.34,5,40,0,22,TCP,Brute Force
42630.64,28,14,50487.44,77.01,888.4,122.82,0,24,0,443,TCP,Normal
911.78,803,1,5206511.9,8353.5,45.96,13.42,182,0,0,443,TCP,DDoS
18299.24,30,26,89579.55,223.4,506.22,169.56,0,24,0,80,TCP,Normal
1056.4,513,2,2997204.78,7475.07,54.47,8.27,354,0,0,443,TCP,DDoS
36.4,2,0,839.02,3148.75,51.36,0.0,1,0,0,3344,TCP,Port Scan
38661.52,18,11,67492.86,93.34,807.54,124.23,0,6,0,80,TCP,Normal
37.12,2,0,296.54,2071.92,44.73,0.0,1,0,0,3853,TCP,Port Scan
625.92,969,0,2466788.07,14166.29,93.42,13.76,347,0,0,443,TCP,DDoS
21002.65,6,9,75068.65,246.99,928.2,99.72,0,16,0,80,UDP,Normal
21125.48,6,23,130183.38,139.39,735.43,55.13,0,14,0,80,TCP,Normal
671.65,742,1,5186652.12,5673.75,89.75,11.81,382,0,0,80,TCP,DDoS
1187.58,186,0,5149198.03,15452.89,92.59,18.97,257,0,0,443,TCP,DDoS
24712.83,11,14,48281.5,174.64,630.13,105.62,0,8,0,443,TCP,Normal
552.74,620,0,4735303.96,7980.01,80.94,8.04,365,0,0,443,TCP,DDoS
10304.57,19,24,89830.1,132.36,766.94,183.39,0,7,0,443,UDP,Normal
18798.01,16,10,10960.45,27.68,359.47,209.67,0,14,0,4444,TCP,Botnet
23114.85,19,5,90679.48,175.84,411.61,152.42,0,9,0,80,TCP,Normal
1885.47,28,26,58436.32,218.8,731.25,243.64,0,19,0,80,TCP,Normal
190.05,770,0,2744424.92,11442.19,42.6,5.82,539,0,0,80,TCP,DDoS
5.15,1,0,212.95,1303.06,35.19,0.0,1,0,0,5435,TCP,Port Scan
34442.55,15,12,3420.53,18.61,391.28,155.18,1,6,0,9001,TCP,Botnet
41810.13,15,21,133604.11,168.54,600.13,213.19,1,19,0,80,TCP,Normal
35.03,2,0,1610.92,1755.27,42.68,0.0,1,0,0,4966,TCP,Port Scan
6.68,2,0,1237.09,3032.64,35.14,0.0,1,0,0,3156,TCP,Port Scan
28313.38,9,9,3369.4,24.36,363.77,168.89,0,10,1,9001,TCP,Botnet
3550.55,64,37,24348.38,80.51,133.32,34.8,2,64,0,21,TCP,Brute Force
28034.24,20,25,36570.11,77.58,982.21,142.64,0,14,0,443,TCP,Normal
24321.3,4,15,6757.51,75.48,1083.11,210.31,1,6,0,80,TCP,Normal
34430.49,25,23,26692.21,107.56,690.13,200.77,0,4,0,443,TCP,Normal
7614.65,22,4,29297.15,91.37,752.34,209.29,1,22,0,443,TCP,Normal
4156.54,59,45,39021.27,108.44,196.35,50.95,5,59,0,22,TCP,Brute Force
10746.54,32,29,23666.73,53.8,194.2,33.15,5,56,0,3389,TCP,Brute Force
11335.42,59,56,14421.75,113.03,92.96,47.48,3,41,0,3389,TCP,Brute Force
24194.96,15,9,92084.56,58.24,665.82,173.44,1,7,0,80,TCP,Normal
29.21,1,0,1733.88,1431.88,50.82,0.0,1,0,0,7086,TCP,Port Scan
8382.16,32,16,69584.38,39.38,877.86,97.12,1,21,0,53,TCP,Normal
23777.27,17,29,139792.85,142.42,806.65,67.93,1,4,0,80,TCP,Normal
12.83,2,0,1407.97,1362.48,48.79,0.0,1,0,0,9409,TCP,Port Scan
34392.07,30,19,110591.37,104.59,842.61,176.71,0,18,0,443,TCP,Normal
3.36,1,0,2138.79,2069.26,44.47,0.0,1,0,0,3049,TCP,Port Scan
22189.58,31,18,144498.48,137.06,716.98,105.74,1,26,0,443,TCP,Normal
20096.65,30,20,131637.36,33.75,1022.02,115.81,0,23,0,80,TCP,Normal
9542.58,46,31,18392.68,112.82,122.58,35.24,5,59,0,22,TCP,Brute Force
5.27,1,0,1104.71,3085.69,45.66,0.0,1,0,0,4118,TCP,Port Scan
10402.06,69,67,40803.7,41.93,133.6,38.69,2,34,0,22,TCP,Brute Force
1134.65,245,1,3366360.32,16210.03,61.85,10.37,372,0,0,443,TCP,DDoS
20801.23,12,11,11415.12,10.44,227.02,94.12,0,9,0,4444,TCP,Botnet
36538.78,18,22,53914.32,186.75,777.17,62.13,0,19,0,53,TCP,Normal
1117.13,328,1,3917038.82,5569.1,80.79,11.05,499,0,0,443,TCP,DDoS
29565.74,17,6,131324.65,196.19,951.91,183.0,0,3,0,53,TCP,Normal
17084.57,13,24,105924.32,151.11,468.02,173.0,1,4,0,80,TCP,Normal
3219.16,31,19,20418.91,46.25,1058.73,224.53,0,27,0,443,TCP,Normal
56238.6,8,9,5819.08,21.03,436.07,197.55,0,16,0,6667,TCP,Botnet
12217.55,12,3,72971.35,89.29,818.85,109.45,0,11,0,80,UDP,Normal
6218.27,32,21,123992.72,163.97,974.3,180.3,0,15,0,80,TCP,Normal
123.16,610,2,5381221.24,10912.44,85.37,22.13,127,0,0,8080,TCP,DDoS
31.87,2,0,1522.2,1874.62,43.66,0.0,1,0,0,7061,TCP,Port Scan
40433.66,24,13,36994.4,51.77,1001.38,150.01,0,12,0,53,TCP,Normal
4044.48,43,44,18937.17,115.6,218.27,36.3,4,56,0,21,TCP,Brute Force
38749.53,22,17,10072.64,7.03,244.95,215.28,0,7,0,6667,TCP,Botnet
1140.9,998,1,2884587.1,7460.9,77.49,9.16,217,0,0,80,TCP,DDoS
37868.75,24,12,6697.22,29.79,444.96,168.9,0,6,0,1337,TCP,Botnet
41958.84,4,19,43851.7,139.64,796.02,53.06,1,9,0,443,TCP,Normal
57200.78,8,9,7425.55,26.85,366.31,170.0,0,8,0,4444,TCP,Botnet
8920.96,60,36,14141.8,64.08,155.51,49.95,4,49,0,22,TCP,Brute Force
6.96,1,0,2498.54,2609.95,63.68,0.0,1,0,0,3305,TCP,Port Scan
11693.94,31,50,24417.46,103.61,81.86,39.65,4,54,0,22,TCP,Brute Force
58576.19,24,8,4941.67,13.48,319.69,120.8,1,15,0,1337,TCP,Botnet
731.47,1195,0,2352449.22,16856.15,52.64,19.99,180,0,0,53,TCP,DDoS
10649.55,12,17,93592.24,114.54,987.9,230.0,0,7,0,80,TCP,Normal
1465.93,422,2,5982697.56,16399.0,68.24,21.51,397,0,0,53,TCP,DDoS
5.97,2,0,622.58,1822.89,60.62,0.0,1,0,0,3143,TCP,Port Scan
340.49,370,2,4379123.59,6295.84,64.13,20.64,270,0,0,80,TCP,DDoS
7152.61,40,46,25112.29,62.36,112.34,54.34,5,43,0,21,TCP,Brute Force
1436.08,999,2,3178046.37,15692.91,64.88,13.49,548,0,0,80,TCP,DDoS
783.33,911,1,5277245.87,12234.37,40.7,18.9,82,0,0,443,TCP,DDoS
34421.69,12,25,68159.58,208.1,484.15,158.9,0,17,0,443,TCP,Normal
48762.93,22,7,10256.18,19.59,270.91,212.51,1,16,0,4444,TCP,Botnet
30482.15,29,10,113599.66,102.11,844.32,87.28,1,13,0,80,TCP,Normal
10.19,1,0,1684.24,1926.95,41.52,0.0,1,0,0,1540,TCP,Port Scan
6030.35,70,51,16619.97,112.44,85.17,24.89,4,41,0,22,TCP,Brute Force
4358.38,19,26,114966.9,166.96,931.33,194.82,0,10,0,80,TCP,Normal
13619.37,13,20,86866.14,78.03,1040.7,103.14,1,7,0,53,TCP,Normal
5380.25,40,58,26377.06,72.59,177.84,55.69,4,28,0,22,TCP,Brute Force
20.02,2,0,662.88,1568.62,56.48,0.0,1,0,0,527,TCP,Port Scan
44433.79,20,13,91148.95,107.6,1078.94,218.42,1,4,0,80,TCP,Normal
44703.49,16,11,18119.85,86.4,476.38,180.1,1,6,0,443,TCP,Normal
44569.79,6,11,92511.68,171.69,881.63,74.08,1,25,0,80,UDP,Normal
25460.91,15,14,7307.82,20.93,371.83,105.35,0,13,0,8000,UDP,Botnet
38462.49,14,22,94856.42,149.26,642.14,113.04,1,8,0,53,TCP,Normal
30620.99,16,11,11078.38,19.38,371.46,148.62,0,17,0,8000,TCP,Botnet
13.97,1,0,238.92,1785.38,40.76,0.0,1,0,0,6130,TCP,Port Scan
41720.39,29,11,137669.15,215.51,714.62,69.08,0,26,0,443,TCP,Normal
5.6,2,0,309.29,1392.1,54.6,0.0,1,0,0,6768,TCP,Port Scan
6665.98,43,52,37337.76,61.84,167.7,52.26,3,56,0,3389,TCP,Brute Force
38.58,1,0,200.55,1254.99,32.97,0.0,1,0,0,4906,TCP,Port Scan
34175.74,17,11,29080.85,33.59,883.51,195.76,0,15,0,80,TCP,Normal
9725.25,32,19,111513.8,89.11,628.08,208.5,0,9,0,80,TCP,Normal
1251.15,1173,1,2033722.69,6939.5,67.74,19.88,414,0,0,80,TCP,DDoS
6019.75,70,43,12545.08,46.77,86.51,19.99,3,27,0,22,TCP,Brute Force
794.77,1091,2,2818231.58,4435.35,90.3,6.82,461,0,0,80,TCP,DDoS
29174.99,10,12,7987.75,9.32,227.59,145.53,1,12,1,9001,TCP,Botnet
22318.91,17,3,125631.52,112.81,633.31,148.39,0,8,0,443,TCP,Normal
31478.95,15,21,124165.49,171.69,957.37,104.39,0,17,0,443,TCP,Normal
8199.87,39,66,24066.09,50.82,118.17,23.58,4,53,0,21,TCP,Brute Force
12974.88,7,8,49389.91,146.3,842.46,165.41,0,15,0,8080,TCP,Normal
10097.54,19,16,62110.34,169.78,474.62,181.57,1,8,0,80,UDP,Normal
19522.26,25,22,113056.14,73.41,683.73,103.83,0,18,0,443,TCP,Normal
16819.12,31,16,30583.77,239.86,449.28,120.99,0,8,0,53,TCP,Normal
47506.0,9,14,6380.03,27.19,319.92,175.41,0,15,0,9001,TCP,Botnet
42150.64,22,15,6934.83,22.07,341.22,203.39,1,7,0,9001,TCP,Botnet
33125.64,10,20,46689.12,143.79,773.33,131.13,0,8,0,80,TCP,Normal
963.55,1190,0,2892009.58,5423.97,46.51,20.21,224,0,0,80,TCP,DDoS
4111.81,25,15,112168.26,177.9,970.55,225.49,1,24,0,80,TCP,Normal
41086.84,16,10,8709.01,25.19,349.07,101.19,0,8,0,9001,TCP,Botnet
19.04,1,0,280.65,900.59,32.84,0.0,1,0,0,1612,TCP,Port Scan
42057.44,8,3,78549.05,29.56,503.84,247.33,1,13,0,80,TCP,Normal
